time,ref_x,x,ref_y,y,ref_z,z,ref_u,u,ref_v,v,ref_w,w,ref_phi,phi,ref_theta,theta,ref_psi,psi,thrust
26.9,-0.976005,-0.111498,-0.95723,-0.410092,1,1.0578,-4.90382,-3.75753,-4.61897,-2.19811,0,-0.299066,-0.218093,-0.0660178,-0.0757883,-0.119169,-1.73972e-18,0.00455017,0.57559
26.95,-1.21987,-0.232196,-1.18301,-0.479267,1,1.04629,-4.84891,-3.74707,-4.40476,-2.15564,0,-0.347372,-0.212087,-0.0948993,-0.0487287,-0.106534,0,0.00234198,0.591157
27,-1.46069,-0.462703,-1.39697,-0.60535,1,1.01772,-4.78188,-3.72371,-4.14655,-2.05904,0,-0.430537,-0.28404,-0.142825,-0.0420215,-0.0890677,-8.68128e-19,-0.000491255,0.597043
27.05,-1.69786,-0.615548,-1.59698,-0.686025,1,0.996184,-4.7029,-3.70356,-3.84691,-1.9814,0,-0.47781,-0.307452,-0.172746,-0.0175963,-0.0779198,-4.33748e-19,-0.00251425,0.616091
27.1,-1.93079,-0.84219,-1.78102,-0.800809,1,0.961452,-4.61216,-3.66519,-3.50882,-1.84495,0,-0.53523,-0.350287,-0.21292,-0.00464872,-0.0605522,1.08421e-19,-0.00578923,0.624791
27.15,-2.15889,-0.99137,-1.94727,-0.872541,1,0.936997,-4.5099,-3.63427,-3.13568,-1.74082,0,-0.560713,-0.367782,-0.240992,0.0179394,-0.0478653,4.33751e-19,-0.00809839,0.644019
27.2,-2.38159,-1.24116,-2.09407,-0.984294,1,0.894207,-4.39637,-3.57026,-2.73121,-1.53729,0,-0.582137,-0.410363,-0.282214,0.0319438,-0.0295473,0,-0.0109475,0.652867
27.25,-2.59834,-1.35659,-2.21994,-1.03185,1,0.874139,-4.27184,-3.53517,-2.29945,-1.42893,0,-0.581843,-0.404279,-0.304454,0.0538102,-0.0185744,1.73724e-18,-0.0125351,0.669009
27.3,-2.8086,-1.59769,-2.32363,-1.12083,1,0.83216,-4.13664,-3.45022,-1.84472,-1.17461,0,-0.561605,-0.428064,-0.337963,0.0686736,0.000809994,0,-0.0153989,0.676487
27.35,-3.01183,-1.70866,-2.4041,-1.15652,1,0.813493,-3.9911,-3.40404,-1.37155,-1.04524,0,-0.542872,-0.426662,-0.356396,0.0877265,0.0139868,-3.48284e-18,-0.0171052,0.687469
27.4,-3.20754,-1.943,-2.46056,-1.21905,1,0.777314,-3.83558,-3.29488,-0.884675,-0.749528,0,-0.482134,-0.467289,-0.383552,0.109083,0.0335969,0,-0.01926,0.697334
27.45,-3.39523,-2.1552,-2.49242,-1.25859,1,0.747979,-3.67048,-3.17594,-0.388964,-0.445177,0,-0.404112,-0.441711,-0.408922,0.124899,0.0534951,0,-0.02101,0.700085
27.5,-3.57443,-2.24552,-2.49939,-1.26967,1,0.736748,-3.4962,-3.11918,0.110634,-0.304961,0,-0.364505,-0.452657,-0.42517,0.142035,0.0673947,-3.50474e-18,-0.0221436,0.702893
27.55,-3.74471,-2.46879,-2.48138,-1.27958,1,0.713024,-3.31318,-2.95867,0.609126,0.0656833,0,-0.260302,-0.415804,-0.438928,0.153716,0.0882437,-7.02169e-18,-0.0238415,0.697953
27.6,-3.90562,-2.5523,-2.43858,-1.27621,1,0.705894,-3.12189,-2.89177,1.10153,0.211229,0,-0.216759,-0.448384,-0.441279,0.199879,0.101305,0,-0.0244924,0.707637
27.65,-4.05676,-2.74629,-2.37141,-1.25103,1,0.693904,-2.92279,-2.71804,1.58293,0.561168,0,-0.109267,-0.4277,-0.441186,0.210387,0.121185,-7.09535e-18,-0.0252022,0.700625
27.7,-4.19777,-2.85436,-2.28055,-1.22509,1,0.690335,-2.71638,-2.60853,2.04852,0.764827,0,-0.0427044,-0.385407,-0.441039,0.225387,0.13629,7.11895e-18,-0.0259006,0.685891
27.75,-4.32829,-3.01939,-2.1669,-1.16804,1,0.688859,-2.50318,-2.42513,2.49363,1.07659,0,0.0485571,-0.382731,-0.435169,0.252,0.158981,0,-0.0267243,0.687535
27.8,-4.44799,-3.1095,-2.0316,-1.12889,1,0.689355,-2.28373,-2.31949,2.91383,1.24022,0,0.0933649,-0.324605,-0.424,0.252678,0.17285,0,-0.0265664,0.665831
27.85,-4.55657,-3.2577,-1.876,-1.04405,1,0.69465,-2.05857,-2.12279,3.30492,1.5122,0,0.165704,-0.311429,-0.402859,0.27425,0.194742,0,-0.0265034,0.662337
27.9,-4.65376,-3.33552,-1.70166,-0.989114,1,0.699184,-1.82826,-2.00917,3.66298,1.64884,0,0.195802,-0.259848,-0.386241,0.28982,0.209557,-7.24087e-18,-0.0263465,0.6466
27.95,-4.73932,-3.46203,-1.51031,-0.879152,1,0.710399,-1.59339,-1.80489,3.98445,1.86475,0,0.236071,-0.238282,-0.352987,0.304773,0.227853,7.27412e-18,-0.0245985,0.640363
28,-4.81303,-3.51323,-1.30388,-0.826953,1,0.715868,-1.35453,-1.71416,4.2661,1.94705,0,0.248873,-0.192582,-0.32844,0.307152,0.24021,3.63979e-18,-0.023426,0.62534
28.05,-4.87471,-3.63201,-1.08441,-0.682499,1,0.731353,-1.11228,-1.47653,4.50513,2.12461,0,0.264225,-0.137864,-0.290204,0.308133,0.259679,-3.64093e-18,-0.021819,0.611579
28.1,-4.92421,-3.72781,-0.854115,-0.535496,1,0.746195,-0.867261,-1.25036,4.69914,2.25103,0,0.257225,-0.113983,-0.236176,0.330801,0.281065,0,-0.018487,0.608944
28.15,-4.9614,-3.76462,-0.615282,-0.472236,1,0.750689,-0.620069,-1.15844,4.84621,2.29183,0,0.248915,-0.0739681,-0.221815,0.356191,0.285577,0,-0.0175611,0.604719
28.2,-4.98619,-3.84777,-0.370302,-0.304537,1,0.760557,-0.371327,-0.921096,4.94485,2.36681,0,0.217308,-0.0263902,-0.16137,0.349942,0.306667,9.23322e-19,-0.0147534,0.598134
28.25,-4.99852,-3.87853,-0.121621,-0.228562,1,0.764591,-0.121657,-0.813095,4.99408,2.38632,0,0.199466,0.00147671,-0.145376,0.362051,0.313286,0,-0.0142488,0.597342
28.3,-4.99835,-3.93194,0.128274,-0.0657968,1,0.771475,0.128316,-0.580023,4.99341,2.3997,0,0.155667,0.0658275,-0.0794105,0.383542,0.335907,-1.87063e-18,-0.011618,0.598224
28.35,-4.98569,-3.95092,0.376888,0.0108534,1,0.774115,0.37797,-0.468801,4.94286,2.39297,0,0.132896,0.108425,-0.0629338,0.380905,0.340045,0,-0.0108435,0.600912
28.4,-4.96057,-3.97905,0.621736,0.172378,1,0.777278,0.626678,-0.228127,4.84291,2.35351,0,0.0903935,0.15407,0.00111132,0.40708,0.353402,0,-0.00813069,0.605483
28.45,-4.92305,-3.98612,0.860372,0.247233,1,0.778167,0.87382,-0.114037,4.69458,2.32361,0,0.0725021,0.17812,0.015455,0.384889,0.35482,0,-0.00751722,0.608701
28.5,-4.87323,-3.9887,1.09041,0.402509,1,0.77833,1.11878,0.131644,4.49933,2.2351,0,0.0436673,0.215769,0.078286,0.408365,0.365349,7.56059e-18,-0.00545733,0.614637
28.55,-4.81122,-3.98532,1.30956,0.47363,1,0.77736,1.36094,0.247979,4.25914,2.18043,0,0.0306904,0.248993,0.0974984,0.394013,0.369124,0,-0.00487507,0.622638
28.6,-4.73719,-3.96698,1.51562,0.618749,1,0.773504,1.5997,0.497411,3.97638,2.04097,0,0.0142546,0.2975,0.153972,0.427134,0.375775,-7.62385e-18,-0.00386413,0.633713
28.65,-4.65132,-3.95413,1.70653,0.675504,1,0.771839,1.83446,0.601401,3.6539,1.97348,0,0.0113232,0.30734,0.164974,0.395565,0.37681,-7.51956e-18,-0.003745,0.637487
28.7,-4.55382,-3.90599,1.8804,0.811647,1,0.768958,2.06464,0.876523,3.29491,1.76923,0,0.0225861,0.322267,0.225204,0.373069,0.387037,0,-0.00231643,0.645085
28.75,-4.44494,-3.87779,2.03547,0.867082,1,0.768292,2.28965,0.999892,2.903,1.66584,0,0.0290371,0.370747,0.238554,0.400354,0.388617,1.50694e-17,-0.00221027,0.657491
28.8,-4.32495,-3.80432,2.17021,0.973138,1,0.768302,2.50895,1.26643,2.48208,1.41844,0,0.0637041,0.367052,0.290294,0.369656,0.391221,0,-0.00273678,0.658706
28.85,-4.19415,-3.71189,2.28327,1.06113,1,0.771466,2.72197,1.53185,2.03635,1.1388,0,0.10706,0.390572,0.322846,0.375283,0.391861,1.49159e-17,-0.00337242,0.664044
28.9,-4.05287,-3.66186,2.37351,1.09567,1,0.774312,2.92819,1.65543,1.57029,0.99764,0,0.131696,0.389406,0.33884,0.353102,0.388616,0,-0.00499477,0.663323
28.95,-3.90145,-3.56071,2.44004,1.14891,1,0.778717,3.12709,1.87826,1.08853,0.724696,0,0.178081,0.427946,0.360368,0.378763,0.382774,0,-0.00719657,0.676511
29,-3.74029,-3.48576,2.48218,1.17503,1,0.783353,3.31817,2.02622,0.595901,0.530873,0,0.22032,0.408099,0.376609,0.344732,0.381303,1.47453e-17,-0.00746468,0.667489
29.05,-3.56977,-3.36161,2.49953,1.19923,1,0.793847,3.50096,2.2424,0.097314,0.230485,0,0.275389,0.45265,0.400157,0.379623,0.381673,0,-0.00710396,0.687614
29.1,-3.39034,-3.27129,2.4919,1.20514,1,0.803015,3.675,2.38314,-0.402244,0.0258893,0,0.310444,0.409587,0.409559,0.320895,0.379845,0,-0.00773007,0.670318
29.15,-3.20243,-3.10451,2.45937,1.19626,1,0.822245,3.83985,2.61097,-0.897784,-0.320049,0,0.362051,0.410502,0.417606,0.309823,0.373668,0,-0.00994583,0.670484
29.2,-3.00651,-3.02048,2.40227,1.18395,1,0.832663,3.99511,2.7095,-1.38435,-0.47689,0,0.377132,0.35378,0.414254,0.246174,0.363387,7.15459e-18,-0.0135269,0.642054
29.25,-2.80308,-2.83188,2.32116,1.14174,1,0.855898,4.14038,2.89316,-1.85709,-0.784674,0,0.392144,0.33838,0.397763,0.225852,0.337274,0,-0.0215499,0.633713
29.3,-2.59265,-2.6443,2.21687,1.08369,1,0.877835,4.2753,3.02843,-2.31127,-1.03576,0,0.382666,0.292932,0.370251,0.181259,0.299203,0,-0.0304227,0.607158
29.35,-2.37573,-2.53626,2.09042,1.04405,1,0.888857,4.39953,3.08731,-2.74236,-1.16018,0,0.365246,0.27838,0.353303,0.164544,0.276379,-3.51695e-18,-0.0341418,0.600822
29.4,-2.15288,-2.33853,1.94309,0.963377,1,0.907385,4.51277,3.16731,-3.14605,-1.3508,0,0.316607,0.251225,0.322587,0.136887,0.237648,0,-0.0381372,0.588822
29.45,-1.92464,-2.25053,1.77634,0.924466,1,0.914303,4.61473,3.19356,-3.5183,-1.42373,0,0.289519,0.216447,0.302516,0.10357,0.213052,0,-0.0390389,0.577292
29.5,-1.6916,-2.02079,1.59184,0.815737,1,0.928875,4.70516,3.24003,-3.8554,-1.58674,0,0.210267,0.204056,0.273705,0.0901394,0.178144,-1.74179e-18,-0.0384823,0.577407
29.55,-1.45432,-1.9306,1.39144,0.770461,1,0.932955,4.78382,3.25106,-4.15398,-1.64142,0,0.175824,0.175146,0.256082,0.0628371,0.156934,8.69077e-19,-0.0370602,0.574891
29.6,-1.21341,-1.71023,1.17714,0.654597,1,0.938976,4.85053,3.26358,-4.41105,-1.75679,0,0.0891613,0.154783,0.229691,0.0443216,0.126747,4.34107e-19,-0.034362,0.574202
29.65,-0.969471,-1.5802,0.951073,0.583028,1,0.939942,4.90511,3.26232,-4.62405,-1.81444,0,0.0388231,0.123392,0.211649,0.0163436,0.107221,-2.16869e-19,-0.0324546,0.576716
29.7,-0.723106,-1.37356,0.715504,0.463814,1,0.937478,4.94743,3.24763,-4.79085,-1.89092,0,-0.0395427,0.0982182,0.184288,-0.00403706,0.0782712,0,-0.0289104,0.582206
29.75,-0.474934,-1.25937,0.472787,0.39426,1,0.933693,4.97739,3.23261,-4.90977,-1.92713,0,-0.0814714,0.0836887,0.168948,-0.0147554,0.062833,1.08432e-19,-0.0269027,0.585577
29.8,-0.225574,-1.05669,0.225345,0.268109,1,0.924091,4.99491,3.19419,-4.97965,-1.97765,0,-0.148443,0.059856,0.142393,-0.0322132,0.037296,-1.08476e-19,-0.0237292,0.591964
29.85,0.024349,-0.943826,-0.024349,0.195842,1,0.916697,4.99994,3.16722,-4.99976,-1.99913,0,-0.181221,0.0483519,0.125241,-0.040036,0.0216302,1.08507e-19,-0.0215361,0.595915
29.9,0.274211,-0.744936,-0.273799,0.0661082,1,0.901393,4.99247,3.11022,-4.96992,-2.02391,0,-0.231468,0.0396562,0.100409,-0.0459841,0.000396449,0,-0.0181912,0.599586
29.95,0.523388,-0.659078,-0.520513,0.00890834,1,0.893657,4.97253,3.0819,-4.89043,-2.03038,0,-0.249869,0.0230941,0.0848207,-0.057452,-0.0121515,0,-0.0159952,0.606434
30,0.771257,-0.441563,-0.762027,-0.138461,1,0.872003,0,3.00116,0,-2.03448,0,-0.286247,0.0133711,0.0634605,-0.0641397,-0.0283793,0,-0.0128654,0.610782
30.05,0.771257,-0.241423,-0.762027,-0.277351,1,0.849697,0,2.9154,0,-2.02404,0,-0.305402,-0.36964,0.0387886,-0.468654,-0.0461012,0,-0.00929327,0.597011
30.1,0.771257,-0.161666,-0.762027,-0.334944,1,0.839985,0,2.87737,0,-2.01656,0,-0.315015,-0.378441,0.0327236,-0.474302,-0.050302,1.55998e-17,-0.00847673,0.604847
30.15,0.771257,0.0375432,-0.762027,-0.481364,1,0.814137,0,2.73694,0,-1.95276,0,-0.321567,-0.376928,-0.128124,-0.471957,-0.196403,-1.55811e-17,-0.0145151,0.63528
30.2,0.771257,0.12227,-0.762027,-0.54385,1,0.802771,0,2.63361,0,-1.88075,0,-0.31975,-0.309409,-0.171505,-0.409857,-0.237251,7.56548e-18,-0.0132767,0.703217
30.25,0.771257,0.289087,-0.762027,-0.666287,1,0.779786,0,2.32523,0,-1.63781,0,-0.274184,-0.259535,-0.304658,-0.353224,-0.377046,-7.39547e-18,0.000211774,0.728414
30.3,0.771257,0.359922,-0.762027,-0.717322,1,0.770745,0,2.15214,0,-1.49856,0,-0.230038,-0.199328,-0.311245,-0.273103,-0.388961,0,0.00135795,0.72362
30.35,0.771257,0.491636,-0.762027,-0.810503,1,0.757308,0,1.76852,0,-1.19279,0,-0.0818598,-0.17594,-0.2855,-0.239817,-0.377868,0,-0.00592981,0.706646
30.4,0.771257,0.545019,-0.762027,-0.84724,1,0.754984,0,1.60191,0,-1.063,0,-0.00302383,-0.146921,-0.271056,-0.200177,-0.364071,1.77007e-18,-0.0096399,0.667073
30.45,0.771257,0.642592,-0.762027,-0.9129,1,0.757867,0,1.30379,0,-0.834086,0,0.144004,-0.130894,-0.214186,-0.180068,-0.296829,-1.76323e-18,-0.0210338,0.62718
30.5,0.771257,0.682363,-0.762027,-0.939115,1,0.761859,0,1.18942,0,-0.746462,0,0.198428,-0.121363,-0.202367,-0.167608,-0.280935,0,-0.0223286,0.613914
30.55,0.771257,0.756261,-0.762027,-0.986837,1,0.774156,0,0.987075,0,-0.593941,0,0.27199,-0.128637,-0.164236,-0.177685,-0.229209,1.76247e-18,-0.0220199,0.599718
30.6,0.771257,0.818003,-0.762027,-1.025,1,0.790321,0,0.823585,0,-0.473443,0,0.303472,-0.105197,-0.141589,-0.143681,-0.199591,0,-0.0186713,0.584689
30.65,0.771257,0.843467,-0.762027,-1.04012,1,0.798773,0,0.756785,0,-0.424925,0,0.307742,-0.0949992,-0.132224,-0.127145,-0.186702,0,-0.0165157,0.572713
30.7,0.771257,0.891054,-0.762027,-1.06735,1,0.816305,0,0.631804,0,-0.333626,0,0.298364,-0.0889979,-0.11865,-0.118837,-0.167112,8.73522e-19,-0.0132642,0.569943
30.75,0.771257,0.910648,-0.762027,-1.07798,1,0.82419,0,0.579608,0,-0.296736,0,0.290408,-0.0808878,-0.109928,-0.106949,-0.154369,0,-0.0113494,0.565159
30.8,0.771257,0.94712,-0.762027,-1.09679,1,0.840148,0,0.48038,0,-0.226523,0,0.267977,-0.0761045,-0.0987592,-0.100481,-0.137202,4.35879e-19,-0.00899261,0.564085
30.85,0.771257,0.962031,-0.762027,-1.10394,1,0.847409,0,0.43831,0,-0.196324,0,0.255965,-0.0687951,-0.0923374,-0.0908684,-0.127351,4.35478e-19,-0.0076073,0.56213
