time,ref_x,x,ref_y,y,ref_z,z,ref_u,u,ref_v,v,ref_w,w,ref_phi,phi,ref_theta,theta,ref_psi,psi,thrust
6.8,-1.1041,-1.3318,-0.44117,-0.430904,1,0.993821,0.74117,0.915372,-1.3041,-1.36162,0,-0.0372187,-0.011777,-0.0138653,0.211014,0.197594,0.486815,0.00797433,0.21568
6.85,-1.06542,-1.29527,-0.505421,-0.502957,1,0.993195,0.805421,0.995812,-1.26542,-1.29773,0,-0.034628,-0.00479147,-0.00352341,0.196467,0.197169,0.536815,0.0551389,0.215326
6.9,-1.02359,-1.26315,-0.56766,-0.559519,1,0.99348,0.86766,1.03846,-1.22359,-1.27432,0,-0.0325403,-0.00356705,-0.0138996,0.19377,0.195553,0.586815,0.0965298,0.213999
6.95,-0.978694,-1.21101,-0.627729,-0.641771,1,0.993833,0.927729,1.12002,-1.17869,-1.1964,0,-0.0207884,-0.0133311,-0.00825279,0.20707,0.18957,0.636815,0.154251,0.212593
7,-0.930853,-1.16382,-0.68548,-0.708576,1,0.994523,0.98548,1.16071,-1.13085,-1.17249,0,-0.0169715,-0.0137016,-0.00862217,0.205735,0.190477,0.686815,0.200713,0.209915
7.05,-0.880187,-1.11326,-0.740767,-0.773231,1,0.995486,1.04077,1.23613,-1.08019,-1.09175,0,-0.0110259,-0.0113221,-0.0091613,0.213806,0.189104,0.736815,0.247795,0.208806
7.1,-0.82682,-1.04851,-0.793454,-0.847926,1,0.996704,1.09345,1.2769,-1.02682,-1.06496,0,-0.0107947,-0.0157871,-0.0121431,0.213234,0.190378,0.786815,0.30534,0.207737
7.15,-0.770887,-0.99097,-0.843407,-0.907827,1,0.997649,1.14341,1.34565,-0.970887,-0.980849,0,-0.0104134,-0.0126043,-0.0114559,0.221754,0.192178,0.836815,0.35315,0.207001
7.2,-0.712527,-0.947083,-0.890502,-0.949732,1,0.99823,1.1905,1.37764,-0.912527,-0.935988,0,-0.0150648,-0.0123107,-0.0145198,0.215053,0.197161,0.886815,0.387843,0.208033
7.25,-0.651886,-0.867284,-0.934621,-1.01902,1,0.998623,1.23462,1.44468,-0.851886,-0.848894,0,-0.0271942,-0.0108325,-0.0140569,0.223821,0.194488,0.936815,0.449102,0.208921
7.3,-0.589116,-0.801092,-0.975655,-1.07036,1,0.998393,1.27565,1.46594,-0.789116,-0.801865,0,-0.030073,-0.0180653,-0.015066,0.215163,0.193869,0.986815,0.497,0.21117
7.35,-0.524374,-0.732442,-1.0135,-1.11854,1,0.997903,1.3135,1.53491,-0.724374,-0.690782,0,-0.0361949,-0.0204959,-0.0201303,0.222135,0.189586,1.03681,0.545344,0.212591
7.4,-0.457821,-0.66126,-1.04806,-1.16324,1,0.997567,1.34806,1.57796,-0.657821,-0.602561,0,-0.0337968,-0.0186985,-0.02564,0.214854,0.189013,1.08681,0.59427,0.212542
7.45,-0.389624,-0.573103,-1.07926,-1.21254,1,0.997259,1.37925,1.58839,-0.589624,-0.54645,0,-0.0317913,-0.0168486,-0.023705,0.197887,0.187117,1.13682,0.653107,0.211731
7.5,-0.319953,-0.522793,-1.107,-1.23755,1,0.997353,1.407,1.62949,-0.519953,-0.437821,0,-0.0256432,-0.016623,-0.0294378,0.206709,0.187229,1.18681,0.684941,0.210748
7.55,-0.248982,-0.419918,-1.13123,-1.2824,1,0.997677,1.43123,1.63292,-0.448982,-0.384803,0,-0.0230595,-0.01345,-0.0308636,0.198373,0.18424,1.23681,0.750873,0.209772
7.6,-0.17689,-0.341158,-1.15188,-1.31158,1,0.997584,1.45188,1.66219,-0.37689,-0.276533,0,-0.0313029,-0.0162877,-0.0319729,0.211479,0.186829,1.28682,0.800821,0.209677
7.65,-0.103855,-0.261139,-1.1689,-1.33686,1,0.997228,1.4689,1.66102,-0.303855,-0.220036,0,-0.0382866,-0.0237054,-0.0393531,0.192306,0.183305,1.33682,0.848656,0.213275
7.7,-0.030061,-0.179759,-1.18225,-1.35802,1,0.99596,1.48225,1.67831,-0.230061,-0.105244,0,-0.0501251,-0.0307674,-0.0411458,0.202689,0.177929,1.38681,0.898347,0.214597
7.75,0.044308,-0.092408,-1.1919,-1.37634,1,0.994717,1.4919,1.67339,-0.155692,-0.0552431,0,-0.049651,-0.0225069,-0.0408621,0.188993,0.178997,1.43682,0.948685,0.216441
7.8,0.119067,-0.0318357,-1.19782,-1.3862,1,0.994093,1.49781,1.67071,-0.080933,0.0586422,0,-0.0408108,-0.0263298,-0.0415628,0.201392,0.175444,1.48681,0.984792,0.216048
7.85,0.194028,0.0841591,-1.19999,-1.39876,1,0.9932,1.49999,1.65712,-0.005972,0.150921,0,-0.0266853,-0.0130205,-0.0397595,0.186919,0.175995,1.53682,1.05248,0.212748
7.9,0.269003,0.167052,-1.19841,-1.40306,1,0.993069,1.49841,1.64619,0.069003,0.21632,0,-0.0249276,-0.017995,-0.0412936,0.20605,0.179426,1.58681,1.10192,0.212506
7.95,0.343806,0.249921,-1.19309,-1.40333,1,0.993122,1.49309,1.62658,0.143806,0.307465,0,-0.0251301,-0.0223609,-0.0410374,0.196073,0.178644,1.63681,1.14922,0.212056
8,0.41825,0.332297,-1.18404,-1.39981,1,0.992689,1.48404,1.61302,0.21825,0.372467,0,-0.0240787,-0.0224471,-0.0370781,0.187614,0.179948,1.68682,1.19626,0.21196
8.05,0.492148,0.414246,-1.17128,-1.39247,1,0.992694,1.47128,1.5898,0.292148,0.420382,0,-0.0258154,-0.00774887,-0.0388345,0.196717,0.184386,1.73681,1.24156,0.212528
8.1,0.565316,0.479777,-1.15484,-1.38353,1,0.99203,1.45484,1.55883,0.365316,0.524423,0,-0.0352773,-0.0135988,-0.0378496,0.187115,0.183035,1.78682,1.27996,0.214858
8.15,0.637571,0.593163,-1.13476,-1.36197,1,0.990802,1.43476,1.52405,0.437571,0.614335,0,-0.0353849,-0.0114856,-0.0342685,0.198023,0.184395,1.83681,1.34668,0.2155
8.2,0.708732,0.67269,-1.1111,-1.34203,1,0.989905,1.4111,1.49522,0.508732,0.671739,0,-0.0377239,-0.00865033,-0.0258651,0.188049,0.188773,1.88682,1.39259,0.216057
8.25,0.778622,0.75157,-1.08391,-1.31813,1,0.98907,1.38391,1.44364,0.578622,0.765734,0,-0.0277988,-0.0245882,-0.0316239,0.204507,0.187975,1.93681,1.44403,0.216568
8.3,0.847065,0.829145,-1.05326,-1.29063,1,0.988785,1.35326,1.4187,0.647065,0.823506,0,-0.0221019,-0.0193699,-0.0317934,0.193198,0.188401,1.98682,1.4934,0.21368
8.35,0.913891,0.905195,-1.01923,-1.25945,1,0.988816,1.31923,1.37798,0.713891,0.891392,0,-0.00977844,-0.0209119,-0.0368962,0.213045,0.190467,2.03681,1.53587,0.212516
8.4,0.978933,0.965,-0.981898,-1.23164,1,0.989301,1.2819,1.30126,0.778933,0.974508,0,-0.0036754,-0.0103687,-0.0405779,0.203749,0.195692,2.08682,1.57818,0.210025
8.45,1.04203,1.06642,-0.941366,-1.178,1,0.989981,1.24137,1.27446,0.842028,1.01667,0,-0.00591667,-0.0156143,-0.0306308,0.221421,0.194285,2.13681,1.63664,0.209429
8.5,1.10302,1.13638,-0.897731,-1.13536,1,0.990325,1.19773,1.19839,0.903018,1.10191,0,-0.00272625,-0.00338426,-0.025297,0.206284,0.195936,2.18682,1.68465,0.20931
8.55,1.16175,1.20435,-0.851102,-1.08939,1,0.990754,1.1511,1.15731,0.961751,1.1375,0,-0.00535546,-5.172e-05,-0.0316175,0.19948,0.200055,2.23681,1.73016,0.209682
8.6,1.21808,1.26972,-0.801596,-1.04002,1,0.990803,1.1016,1.08232,1.01808,1.21972,0,-0.0111034,-0.00814669,-0.0237006,0.205848,0.196545,2.27682,1.77683,0.209944
8.65,1.27187,1.33302,-0.749336,-0.987253,1,0.990899,1.04934,1.02935,1.07187,1.26128,0,-0.00999413,-0.00441408,-0.024714,0.197094,0.197603,2.33682,1.8264,0.210571
8.7,1.32297,1.37371,-0.694454,-0.950331,1,0.990853,0.994454,0.959806,1.12297,1.32199,0,-0.00366734,-0.00405969,-0.0244353,0.214967,0.197848,2.38681,1.85767,0.209466
8.75,1.37127,1.45167,-0.637086,-0.872437,1,0.991149,0.937086,0.913056,1.17127,1.35669,0,-0.00387235,-0.00363202,-0.0238637,0.205604,0.200196,2.43682,1.92187,0.209129
8.8,1.41664,1.518,-0.577376,-0.797721,1,0.990934,0.877376,0.84022,1.21664,1.4119,0,-0.00752023,-0.00750456,-0.0246251,0.219418,0.205747,2.48681,1.98281,0.210274
8.85,1.45897,1.57004,-0.515473,-0.732776,1,0.99065,0.815473,0.801543,1.25897,1.44549,0,-0.0113735,-0.0066678,-0.0225675,0.214179,0.201764,2.53681,2.02348,0.210983
8.9,1.49815,1.61917,-0.451531,-0.665069,1,0.990283,0.751531,0.706577,1.29815,1.505,0,-0.0109167,-0.00336735,-0.0254516,0.22187,0.203787,2.58682,2.07119,0.210739
8.95,1.53409,1.66521,-0.385711,-0.594425,1,0.990115,0.685711,0.657286,1.33409,1.52244,0,-0.00995246,-0.0109412,-0.0284621,0.213461,0.206484,2.63681,2.12178,0.211184
9,1.56669,1.69107,-0.318178,-0.551033,1,0.98983,0.618178,0.55551,1.36669,1.57814,0,-0.00812056,-0.00596323,-0.026216,0.199165,0.20786,2.68682,2.14856,0.210992
9.05,1.59588,1.74664,-0.249099,-0.44635,1,0.989711,0.549099,0.449828,1.39588,1.6226,0,-0.00377921,-0.013755,-0.0294249,0.204055,0.204051,2.73681,2.21563,0.210683
9.1,1.62158,1.78406,-0.178648,-0.363567,1,0.98989,0.478648,0.395402,1.42158,1.6304,0,-0.00119559,-0.0156439,-0.0320721,0.197063,0.201705,2.78681,2.2694,0.209315
9.15,1.64373,1.81908,-0.107,-0.273426,1,0.990025,0.407,0.286601,1.44373,1.67008,0,-0.000555829,-0.0224183,-0.0358558,0.210323,0.203456,2.83682,2.32713,0.208428
9.2,1.66227,1.84598,-0.034335,-0.191921,1,0.990077,0.334335,0.220712,1.46226,1.67634,0,-0.00644365,-0.0246703,-0.0337876,0.212131,0.199679,2.88681,2.37231,0.20894
9.25,1.67715,1.86901,0.039166,-0.109325,1,0.989559,0.260834,0.126737,1.47715,1.69045,0,-0.0102698,-0.0306335,-0.042267,0.200948,0.197809,2.93682,2.4212,0.210486
9.3,1.68834,1.87964,0.113318,-0.064681,1,0.989203,0.186682,0.0859931,1.48834,1.7019,0,-0.0149719,-0.0280392,-0.0404929,0.195031,0.200333,2.98681,2.45039,0.212534
9.35,1.69581,1.90335,0.187938,0.0589663,1,0.988161,0.112062,-0.0311271,1.49581,1.69677,0,-0.0151673,-0.0519339,-0.0451022,0.198276,0.193393,3.03681,2.51912,0.213204
9.4,1.69954,1.91462,0.262837,0.144075,1,0.987678,0.037163,-0.0739801,1.49954,1.70183,0,-0.00928396,-0.053035,-0.0518793,0.197776,0.192551,3.08682,2.56741,0.21171
9.45,1.69952,1.9228,0.337829,0.246369,1,0.98774,-0.037829,-0.182148,1.49952,1.67609,0,0.00717994,-0.051603,-0.0620511,0.210593,0.186898,3.13681,2.62433,0.209997
9.5,1.69576,1.92534,0.412727,0.331331,1,0.988325,-0.112727,-0.22627,1.49576,1.67223,0,0.00977156,-0.0475709,-0.0653365,0.208684,0.191633,-3.09637,2.673,0.207489
9.55,1.68826,1.92367,0.487343,0.415862,1,0.988357,-0.187343,-0.331896,1.48826,1.63532,0,0.0101572,-0.0409914,-0.0637407,0.2141,0.19579,-3.04637,2.72327,0.208086
9.6,1.67703,1.91772,0.56149,0.505092,1,0.988779,-0.26149,-0.382965,1.47703,1.61413,0,0.00356192,-0.019623,-0.0670484,0.208161,0.199408,-2.99637,2.77408,0.208935
9.65,1.66212,1.90848,0.634984,0.582294,1,0.988392,-0.334984,-0.487156,1.46212,1.57326,0,-0.00345089,-0.0339083,-0.0634385,0.20231,0.201586,-2.94637,2.82026,0.210639
9.7,1.64355,1.89483,0.707641,0.664066,1,0.987755,-0.407641,-0.57413,1.44355,1.53516,0,-0.0111751,-0.0293093,-0.0567347,0.212392,0.204215,-2.89637,2.86972,0.211606
9.75,1.62137,1.87715,0.779279,0.744711,1,0.986897,-0.479279,-0.635839,1.42137,1.4976,0,-0.0184833,-0.0184615,-0.0582355,0.199041,0.206092,-2.84637,2.91736,0.21465
9.8,1.59564,1.85064,0.849719,0.839984,1,0.985526,-0.549719,-0.733874,1.39564,1.45052,0,-0.013877,-0.0161172,-0.0507558,0.205597,0.207269,-2.79637,2.97556,0.214503
9.85,1.56642,1.8243,0.918785,0.917684,1,0.984703,-0.618785,-0.774821,1.36642,1.41472,0,-0.0128306,-0.00750533,-0.0501361,0.200292,0.206952,-2.74637,3.02315,0.214285
9.9,1.53379,1.79402,0.986304,0.993995,1,0.983863,-0.686304,-0.857278,1.33379,1.36945,0,-0.00971586,-0.00639423,-0.0419406,0.211281,0.20751,-2.69637,3.07415,0.214173
9.95,1.49782,1.7601,1.05211,1.06901,1,0.98375,-0.752108,-0.911449,1.29782,1.32621,0,-0.00449337,-0.0132913,-0.0360522,0.206954,0.208503,-2.64637,3.1217,0.213255
10,1.45861,1.72234,1.11603,1.14199,1,0.983368,-0.816032,-1.00718,1.25861,1.27152,0,0.00466543,-0.021438,-0.0337057,0.223412,0.211519,-2.59637,-3.11424,0.212154
10.05,1.41625,1.68074,1.17792,1.21305,1,0.983573,-0.877916,-1.08234,1.21625,1.21051,0,0.00754097,-0.0112511,-0.0375956,0.212912,0.213937,-2.54637,-3.06553,0.210537
10.1,1.37085,1.62611,1.23761,1.29568,1,0.983227,-0.937606,-1.13216,1.17085,1.1593,0,0.00221844,-0.017467,-0.0343562,0.227506,0.214436,-2.49637,-3.00771,0.21079
10.15,1.32253,1.57661,1.29495,1.36218,1,0.983129,-0.994952,-1.20392,1.12253,1.09686,0,-0.000382825,-0.00984125,-0.0329155,0.214923,0.213733,-2.44637,-2.95841,0.211554
10.2,1.2714,1.52026,1.34981,1.43071,1,0.982451,-1.04981,-1.23369,1.0714,1.06059,0,-0.00146746,-0.00540903,-0.0306309,0.222037,0.218773,-2.39637,-2.90457,0.212834
10.25,1.21759,1.46756,1.40205,1.48833,1,0.981654,-1.10205,-1.31249,1.01759,0.97397,0,-0.00977018,-0.00844698,-0.0303465,0.213552,0.219219,-2.34637,-2.85898,0.215081
10.3,1.16124,1.40811,1.45153,1.54758,1,0.980715,-1.15153,-1.34461,0.96124,0.946125,0,-0.0105776,-0.0123852,-0.0297538,0.209427,0.21988,-2.29637,-2.81126,0.216211
10.35,1.10249,1.34563,1.49813,1.60398,1,0.980065,-1.19813,-1.41468,0.902486,0.844739,0,-0.00179946,-0.0128964,-0.0283699,0.213657,0.219107,-2.24637,-2.76217,0.215739
10.4,1.04148,1.27991,1.54174,1.6574,1,0.979621,-1.24174,-1.44869,0.841476,0.813966,0,0.00220961,-0.0126418,-0.0352391,0.209611,0.213593,-2.19637,-2.71403,0.21359
10.45,0.978364,1.19751,1.58224,1.71756,1,0.979971,-1.28224,-1.50246,0.778364,0.71346,0,0.0194201,-0.0114664,-0.03022,0.215245,0.213308,-2.14637,-2.65451,0.211332
10.5,0.913305,1.12593,1.61954,1.76431,1,0.980625,-1.31954,-1.53181,0.713305,0.673821,0,0.0216194,-0.00267413,-0.0306887,0.212608,0.214054,-2.09637,-2.60628,0.209245
10.55,0.846464,1.05199,1.65355,1.80777,1,0.981566,-1.35354,-1.58166,0.646464,0.576173,0,0.0304171,-0.0110017,-0.0314382,0.218267,0.213332,-2.04637,-2.55765,0.208099
10.6,0.778007,0.976042,1.68416,1.84781,1,0.982679,-1.38416,-1.60798,0.578007,0.514491,0,0.0305309,-0.0268156,-0.0249004,0.206073,0.215534,-1.99637,-2.50687,0.206157
10.65,0.708106,0.897565,1.71132,1.88457,1,0.983889,-1.41132,-1.64304,0.508106,0.42997,0,0.0318564,-0.0327909,-0.0342722,0.201463,0.210518,-1.94637,-2.45948,0.205375
10.7,0.636934,0.817721,1.73495,1.91797,1,0.984482,-1.43495,-1.67654,0.436934,0.331936,0,0.0137423,-0.0332851,-0.0348179,0.207275,0.212306,-1.89637,-2.41147,0.206209
10.75,0.56467,0.719673,1.755,1.9534,1,0.984303,-1.455,-1.67939,0.36467,0.286279,0,0.010539,-0.0366033,-0.0329108,0.201587,0.20752,-1.84637,-2.35612,0.209537
10.8,0.491495,0.636532,1.7714,1.97901,1,0.983793,-1.4714,-1.69877,0.291495,0.231747,0,-0.0019371,-0.0208285,-0.0397825,0.209011,0.205791,-1.79637,-2.30566,0.212289
10.85,0.417591,0.552466,1.78413,2.00066,1,0.982383,-1.48413,-1.70882,0.217591,0.137989,0,-0.0116332,-0.0467174,-0.037413,0.199399,0.207354,-1.74637,-2.25731,0.215005
10.9,0.343143,0.467378,1.79315,2.01854,1,0.981335,-1.49315,-1.70404,0.143143,0.0258252,0,-0.0091626,-0.0441694,-0.0393782,0.20874,0.201618,-1.69637,-2.20714,0.215511
10.95,0.268338,0.382016,1.79844,2.03244,1,0.98022,-1.49844,-1.70762,0.068338,-0.0140974,0,-0.0046935,-0.0640352,-0.0489412,0.204646,0.204992,-1.64637,-2.15352,0.214439
11,0.193361,0.296294,1.79998,2.04245,1,0.979483,-1.49998,-1.68929,-0.006639,-0.128231,0,0.00414821,-0.0641072,-0.0568953,0.210889,0.210525,-1.59637,-2.10415,0.214237
11.05,0.118402,0.210802,1.79778,2.04844,1,0.979011,-1.49778,-1.68394,-0.081598,-0.170137,0,0.011223,-0.0597645,-0.0564821,0.213286,0.208738,-1.54637,-2.05814,0.212018
11.1,0.043646,0.108685,1.79183,2.04998,1,0.979308,-1.49183,-1.64345,-0.156354,-0.285641,0,0.0218676,-0.0254082,-0.0487693,0.220331,0.209126,-1.49637,-2.00268,0.210835
11.15,-0.030719,0.0241957,1.78215,2.04679,1,0.979761,-1.48215,-1.63048,-0.230719,-0.326236,0,0.0229995,-0.0448379,-0.0520257,0.220186,0.216598,-1.44637,-1.95311,0.209276
11.2,-0.104507,-0.0593202,1.76877,2.03934,1,0.979909,-1.46877,-1.58345,-0.304507,-0.438866,0,0.0133659,-0.0438057,-0.0438654,0.225362,0.216815,-1.39637,-1.90464,0.210081
11.25,-0.177534,-0.141954,1.75171,2.02746,1,0.980127,-1.45171,-1.54737,-0.377534,-0.529217,0,0.00895233,-0.0291536,-0.0484003,0.219388,0.22056,-1.34637,-1.85462,0.211231
11.3,-0.249618,-0.223296,1.73103,2.01179,1,0.980159,-1.43103,-1.51046,-0.449618,-0.591436,0,0.00685133,-0.0275003,-0.0299182,0.210678,0.212466,-1.29637,-1.81036,0.212566
11.35,-0.320578,-0.303554,1.70677,1.99165,1,0.980362,-1.40677,-1.49163,-0.520578,-0.629645,0,0.00903657,-0.0306714,-0.0421375,0.223649,0.213792,-1.24637,-1.76142,0.2119
11.4,-0.390236,-0.382283,1.67899,1.96761,1,0.980262,-1.37899,-1.43309,-0.590236,-0.73633,0,0.0108911,-0.0177967,-0.0302206,0.212646,0.214739,-1.19637,-1.71274,0.211614
11.45,-0.45842,-0.475057,1.64777,1.93347,1,0.981263,-1.34777,-1.38649,-0.65842,-0.819248,0,0.0185262,-0.0203143,-0.0372818,0.225814,0.21767,-1.14637,-1.6547,0.209899
11.5,-0.524957,-0.550423,1.61318,1.90073,1,0.981879,-1.31318,-1.34797,-0.724957,-0.876272,0,0.0206008,-0.0114709,-0.0344655,0.216225,0.220288,-1.09637,-1.60367,0.209159
11.55,-0.589683,-0.623782,1.5753,1.86432,1,0.982191,-1.2753,-1.28118,-0.789683,-0.970556,0,0.0220707,-0.012026,-0.0234488,0.227935,0.21908,-1.04637,-1.5596,0.208209
11.6,-0.652434,-0.695505,1.53424,1.82388,1,0.982907,-1.23424,-1.24196,-0.852434,-1.01263,0,0.0156184,-0.00119311,-0.0205173,0.212347,0.222715,-0.996371,-1.50964,0.209789
11.65,-0.713056,-0.765059,1.4901,1.77957,1,0.982938,-1.1901,-1.17601,-0.913056,-1.10711,0,0.00149742,-0.0156146,-0.0219894,0.231519,0.223832,-0.946371,-1.46124,0.210288
11.7,-0.771395,-0.832577,1.44297,1.73154,1,0.982379,-1.14298,-1.13576,-0.971395,-1.14166,0,-0.00384754,-0.00603435,-0.0186956,0.212897,0.225098,-0.896371,-1.41385,0.21417
11.75,-0.827305,-0.898012,1.393,1.67975,1,0.981631,-1.093,-1.06105,-1.0273,-1.23461,0,-0.0108849,-0.0123834,-0.0166734,0.226107,0.225279,-0.846371,-1.36443,0.215307
11.8,-0.880649,-0.973159,1.34029,1.6131,1,0.980909,-1.04029,-0.99452,-1.08065,-1.30581,0,-0.00616957,-0.0045979,-0.0223545,0.211698,0.222147,-0.796371,-1.30671,0.215509
11.85,-0.931291,-1.03309,1.28498,1.55364,1,0.980994,-0.984978,-0.94567,-1.13129,-1.33754,0,-0.00105422,-0.00133781,-0.0231573,0.203941,0.220978,-0.746371,-1.25852,0.214176
11.9,-0.979105,-1.09022,1.22721,1.4912,1,0.981115,-0.927206,-0.868872,-1.17911,-1.41672,0,0.0179564,-0.00342073,-0.0136166,0.215786,0.216845,-0.696371,-1.21156,0.211199
11.95,-1.02397,-1.1446,1.16712,1.42541,1,0.982072,-0.867116,-0.810537,-1.22397,-1.45403,0,0.0222447,-0.0126991,-0.0136293,0.225776,0.217231,-0.656371,-1.15969,0.209511
12,-1.06578,-1.19593,1.10486,1.3569,1,0.983082,-0.804859,-0.733912,-1.26578,-1.51469,0,0.0246911,-0.00999621,-0.0126514,0.221301,0.220969,-0.596371,-1.11165,0.206903
12.05,-1.10442,-1.2444,1.04059,1.28547,1,0.984346,-0.740591,-0.672438,-1.30442,-1.54136,0,0.0190933,-0.0110084,-0.0197747,0.204182,0.220386,-0.546371,-1.06218,0.208322
12.1,-1.13981,-1.28946,0.974471,1.21189,1,0.98437,-0.674471,-0.592132,-1.33981,-1.59075,0,0.00243506,-0.0136483,-0.0124195,0.216308,0.219586,-0.496371,-1.01457,0.209625
12.15,-1.17184,-1.33924,0.906666,1.12033,1,0.984142,-0.606666,-0.548221,-1.37184,-1.60393,0,-0.00300516,-0.0132083,-0.0155499,0.206606,0.215992,-0.446371,-0.95581,0.212712
12.2,-1.20045,-1.37697,0.837344,1.04186,1,0.983404,-0.537344,-0.438634,-1.40045,-1.64926,0,-0.0162349,-0.0192007,-0.0188224,0.207275,0.215423,-0.396371,-0.906748,0.215388
12.25,-1.22556,-1.411,0.766679,0.961606,1,0.982552,-0.466679,-0.402582,-1.42556,-1.66896,0,-0.0179234,-0.021889,-0.017819,0.200423,0.2098,-0.346371,-0.861391,0.216635
12.3,-1.2471,-1.44108,0.694848,0.879633,1,0.981701,-0.394848,-0.286959,-1.4471,-1.69096,0,-0.0138491,-0.0050407,-0.0191451,0.206895,0.205239,-0.296371,-0.812469,0.216666
12.35,-1.26503,-1.46787,0.622029,0.796179,1,0.981544,-0.322029,-0.229718,-1.46503,-1.70778,0,-0.0110796,-0.0419738,-0.0183381,0.192797,0.205407,-0.246371,-0.760583,0.215324
12.4,-1.27929,-1.48897,0.548406,0.717381,1,0.981403,-0.248406,-0.13086,-1.47929,-1.72131,0,-0.00336645,-0.0468999,-0.0213117,0.18884,0.196417,-0.196371,-0.717419,0.213355
12.45,-1.28985,-1.50883,0.474162,0.626393,1,0.981571,-0.174162,-0.0251465,-1.48985,-1.72682,0,-0.00414381,-0.0528729,-0.0299839,0.201242,0.190679,-0.146371,-0.665023,0.213087
12.5,-1.2967,-1.52595,0.399483,0.523501,1,0.981585,-0.099483,0.0241895,-1.4967,-1.71646,0,-0.00638625,-0.0458011,-0.031231,0.193546,0.188818,-0.096371,-0.607223,0.213582
12.55,-1.2998,-1.53573,0.324555,0.437467,1,0.981753,-0.024555,0.131483,-1.4998,-1.70488,0,-0.0129083,-0.0485962,-0.0385252,0.205418,0.186057,-0.046371,-0.558615,0.214031
12.6,-1.29915,-1.54136,0.249565,0.351936,1,0.9817,0.050435,0.180837,-1.49915,-1.68376,0,-0.0128817,0.00105036,-0.0375497,0.196012,0.187604,0.003629,-0.509223,0.214932
12.65,-1.29476,-1.5428,0.174702,0.26676,1,0.981849,0.125298,0.292052,-1.49476,-1.65492,0,-0.0163947,-0.0580172,-0.0388683,0.209211,0.190463,0.053629,-0.460279,0.215371
12.7,-1.28663,-1.54,0.100152,0.181982,1,0.981979,0.199848,0.336676,-1.48663,-1.63842,0,-0.0158085,-0.0399647,-0.0401853,0.200383,0.190421,0.103629,-0.412845,0.21562
12.75,-1.27478,-1.53313,0.026101,0.0981554,1,0.982323,0.273899,0.4465,-1.47478,-1.60427,0,-0.00562309,-0.045102,-0.0400919,0.212445,0.189684,0.153629,-0.364138,0.215195
12.8,-1.25925,-1.52102,-0.047265,0.00988829,1,0.983127,0.347265,0.495079,-1.45925,-1.58038,0,-0.0105269,-0.0293367,-0.0374692,0.202739,0.192516,0.203629,-0.312583,0.214068
12.85,-1.24007,-1.50312,-0.119763,-0.082606,1,0.984384,0.419763,0.5978,-1.44007,-1.53877,0,-0.00381733,-0.0323707,-0.0362335,0.215879,0.196547,0.253629,-0.256513,0.212784
12.9,-1.21729,-1.4832,-0.191212,-0.162852,1,0.985635,0.491212,0.647206,-1.41729,-1.50918,0,-0.00136691,-0.0185447,-0.0284887,0.205283,0.198984,0.303629,-0.20743,0.211237
12.95,-1.19097,-1.45902,-0.261433,-0.241953,1,0.986821,0.561433,0.743077,-1.39097,-1.47202,0,0.000383324,-0.0231225,-0.0263543,0.219713,0.202183,0.353629,-0.158346,0.210725
13,-1.16117,-1.43088,-0.330251,-0.31961,1,0.987752,0.630251,0.788469,-1.36117,-1.44318,0,-0.00210376,-0.0305945,-0.0211664,0.214882,0.202914,0.403629,-0.108951,0.210495
13.05,-1.12797,-1.39901,-0.397493,-0.395856,1,0.988523,0.697493,0.878804,-1.32797,-1.38702,0,-0.00622653,-0.0224171,-0.0284938,0.206314,0.204845,0.453629,-0.0616268,0.211145
13.1,-1.09145,-1.36323,-0.462992,-0.47037,1,0.988943,0.762992,0.957608,-1.29145,-1.32265,0,-0.0172602,-0.0227794,-0.0269541,0.214952,0.203182,0.503629,-0.0145025,0.213095
13.15,-1.0517,-1.31548,-0.526584,-0.557402,1,0.989589,0.826584,1.01594,-1.2517,-1.29101,0,-0.0194967,-0.016555,-0.0223521,0.203897,0.202101,0.553629,0.0454085,0.213533
13.2,-1.00883,-1.27169,-0.58811,-0.62798,1,0.989926,0.88811,1.10273,-1.20883,-1.21042,0,-0.0215388,-0.016062,-0.024867,0.214161,0.204183,0.603629,0.0932316,0.214063
13.25,-0.962928,-1.22413,-0.647416,-0.696326,1,0.990335,0.947416,1.1427,-1.16293,-1.18491,0,-0.0199427,-0.0122536,-0.0198449,0.20484,0.201796,0.653629,0.143321,0.213103
13.3,-0.914124,-1.17311,-0.704355,-0.762529,1,0.991025,1.00436,1.22594,-1.11412,-1.10202,0,-0.0102358,-0.0142485,-0.0178848,0.218148,0.20138,0.703629,0.191055,0.212262
13.35,-0.862535,-1.1186,-0.758782,-0.826609,1,0.992148,1.05878,1.26391,-1.06254,-1.07681,0,-0.00942931,-0.0209987,-0.0177943,0.213847,0.200067,0.753629,0.241156,0.209804
13.4,-0.80829,-1.06087,-0.810564,-0.88805,1,0.993151,1.11056,1.33716,-1.00829,-0.987981,0,-0.00747135,-0.0178723,-0.0210487,0.225818,0.200567,0.803629,0.287954,0.208986
13.45,-0.751524,-0.999729,-0.859569,-0.946999,1,0.994446,1.15957,1.39633,-0.951524,-0.911164,0,-0.0141491,-0.0182711,-0.0280613,0.212011,0.197316,0.853629,0.339379,0.209048
